ticket_id,zone,date,category,priority,resolution_time_minutes,escalated
T3141,Koramangala,2026-01-11,Rider No Show,Critical,45,Yes
T3142,Koramangala,2026-01-11,Rider No Show,Critical,56,Yes
T3143,Koramangala,2026-01-11,Rider No Show,High,82,Yes
T3144,Koramangala,2026-01-11,App Issue,Medium,75,No
T3145,Koramangala,2026-01-11,Rider No Show,Critical,75,Yes
T3146,Koramangala,2026-01-11,Payment Issue,Medium,84,No
T3147,Koramangala,2026-01-11,Rider Shortage,Medium,82,No
T3148,Koramangala,2026-01-12,Delivery Delay,Medium,31,No
T3149,Koramangala,2026-01-12,Rider Shortage,Medium,33,No
T3150,Koramangala,2026-01-12,Rider Shortage,Medium,65,No
T3151,Koramangala,2026-01-13,Payment Issue,Medium,84,No
T3152,Koramangala,2026-01-13,Payment Issue,High,77,Yes
T3153,Koramangala,2026-01-14,Rider No Show,High,89,Yes
T3154,Koramangala,2026-01-14,Delivery Delay,High,44,Yes
T3155,Koramangala,2026-01-14,Rider No Show,High,39,Yes
T3156,Koramangala,2026-01-14,App Issue,Low,89,No
T3157,Koramangala,2026-01-14,Rider Shortage,Low,85,No
T3158,Koramangala,2026-01-14,Delivery Delay,High,40,Yes
T3159,Koramangala,2026-01-15,Payment Issue,Medium,33,No
T3160,Koramangala,2026-01-15,App Issue,Medium,45,No
T3161,Koramangala,2026-01-15,Delivery Delay,Critical,40,Yes
T3162,Koramangala,2026-01-15,App Issue,High,56,Yes
T3163,Koramangala,2026-01-15,App Issue,High,55,Yes
T3164,Koramangala,2026-01-15,Delivery Delay,Medium,37,No
T3165,Koramangala,2026-01-15,Rider Shortage,High,61,Yes
T3166,Koramangala,2026-01-16,Delivery Delay,Medium,80,No
T3167,Koramangala,2026-01-16,App Issue,Low,80,No
T3168,Koramangala,2026-01-16,Rider Shortage,Medium,30,No
T3169,Koramangala,2026-01-16,Rider No Show,Low,87,No
T3170,Koramangala,2026-01-16,Rider Shortage,Critical,42,Yes
T3171,Koramangala,2026-01-16,Delivery Delay,Medium,49,No
T3172,Koramangala,2026-01-17,Payment Issue,High,45,Yes
T3173,Koramangala,2026-01-17,Payment Issue,High,46,Yes
T3174,Koramangala,2026-01-18,Rider Shortage,High,86,Yes
T3175,Koramangala,2026-01-18,Payment Issue,High,73,Yes
T3176,Koramangala,2026-01-18,Payment Issue,Critical,55,Yes
T3177,Koramangala,2026-01-18,Rider Shortage,Critical,80,Yes
T3178,Koramangala,2026-01-18,App Issue,Low,68,No
T3179,Koramangala,2026-01-18,Rider No Show,High,54,Yes
T3180,Koramangala,2026-01-18,Rider No Show,Critical,42,Yes
T3181,Koramangala,2026-01-19,Payment Issue,Medium,79,No
T3182,Koramangala,2026-01-19,Delivery Delay,Critical,88,Yes
T3183,Koramangala,2026-01-19,Rider Shortage,High,69,Yes
T3184,Koramangala,2026-01-19,Rider Shortage,Medium,18,No
T3185,Koramangala,2026-01-19,Payment Issue,Medium,24,No
T3186,Koramangala,2026-01-19,Rider No Show,Critical,61,Yes
T3187,Koramangala,2026-01-20,Rider No Show,Critical,28,Yes
T3188,Koramangala,2026-01-20,Rider Shortage,High,52,Yes
T3189,Koramangala,2026-01-20,Rider Shortage,Critical,26,Yes
T3190,Koramangala,2026-01-20,Rider No Show,Critical,59,Yes
T3191,Koramangala,2026-01-21,Rider Shortage,Critical,49,Yes
T3192,Koramangala,2026-01-21,Rider Shortage,Low,80,No
T3193,Koramangala,2026-01-22,Delivery Delay,Low,55,No
T3194,Koramangala,2026-01-22,Delivery Delay,Low,81,No
T3195,Koramangala,2026-01-22,Delivery Delay,Low,43,No
T3196,Koramangala,2026-01-22,App Issue,Low,32,No
T3197,Koramangala,2026-01-23,Rider Shortage,Critical,28,Yes
T3198,Koramangala,2026-01-23,Rider Shortage,Medium,48,No
T3199,Koramangala,2026-01-23,App Issue,Medium,63,No
T3200,Koramangala,2026-01-23,Payment Issue,Medium,68,No
T3201,Koramangala,2026-01-23,Rider Shortage,Critical,45,Yes
T3202,Koramangala,2026-01-24,Rider No Show,Medium,56,No
T3203,Koramangala,2026-01-24,Rider Shortage,Low,72,No
T3204,Koramangala,2026-01-24,Delivery Delay,Critical,44,Yes
T3205,Koramangala,2026-01-25,Delivery Delay,Medium,77,No
T3206,Koramangala,2026-01-25,Delivery Delay,Critical,33,Yes
T3207,Koramangala,2026-01-26,Payment Issue,High,22,Yes
T3208,Koramangala,2026-01-26,Rider Shortage,Low,17,No
T3209,Koramangala,2026-01-26,Delivery Delay,High,81,Yes
T3210,Koramangala,2026-01-26,Rider Shortage,Medium,31,No
T3211,Koramangala,2026-01-26,Delivery Delay,High,28,Yes
T3212,Koramangala,2026-01-27,Delivery Delay,High,23,Yes
T3213,Koramangala,2026-01-27,Rider No Show,Medium,76,No
T3214,Koramangala,2026-01-27,Payment Issue,Medium,35,No
T3215,Koramangala,2026-01-27,Rider No Show,High,51,Yes
T3216,Koramangala,2026-01-28,Payment Issue,Low,34,No
T3217,Koramangala,2026-01-28,App Issue,High,49,Yes
T3218,Koramangala,2026-01-28,Rider Shortage,Critical,67,Yes
T3219,Koramangala,2026-01-28,Rider No Show,Critical,61,Yes
T3220,Koramangala,2026-01-29,Rider No Show,Critical,89,Yes
T3221,Koramangala,2026-01-29,Delivery Delay,High,66,Yes
T3222,Koramangala,2026-01-29,Delivery Delay,Critical,22,Yes
T3223,Koramangala,2026-01-29,Rider No Show,Low,18,No
T3224,Koramangala,2026-01-29,Rider No Show,Medium,41,No
T3225,Koramangala,2026-01-29,App Issue,Critical,58,Yes
T3226,Koramangala,2026-01-29,Rider Shortage,Critical,54,Yes
T3227,Koramangala,2026-01-30,Payment Issue,Medium,61,No
T3228,Koramangala,2026-01-30,App Issue,High,58,Yes
T3229,Koramangala,2026-01-30,Rider No Show,Low,62,No
T3230,Koramangala,2026-01-30,Rider Shortage,Low,66,No
T3231,Koramangala,2026-01-30,Payment Issue,Low,82,No
T3232,Koramangala,2026-01-30,Delivery Delay,Critical,25,Yes
T3233,Koramangala,2026-01-30,Rider No Show,Critical,87,Yes
T3234,Koramangala,2026-01-31,Rider Shortage,Critical,87,Yes
T3235,Koramangala,2026-01-31,Rider Shortage,Critical,62,Yes
T3236,Koramangala,2026-01-31,Rider Shortage,Medium,40,No
T3237,Koramangala,2026-01-31,Rider Shortage,High,53,Yes
T3238,Koramangala,2026-01-31,Payment Issue,High,72,Yes
T3239,Koramangala,2026-02-01,App Issue,Low,72,No
T3240,Koramangala,2026-02-01,Payment Issue,Medium,42,No
T3241,Koramangala,2026-02-01,App Issue,Low,80,No
T3242,Koramangala,2026-02-01,Payment Issue,High,24,Yes
T3243,Koramangala,2026-02-02,Rider Shortage,High,72,Yes
T3244,Koramangala,2026-02-02,Rider Shortage,Critical,87,Yes
T3245,Koramangala,2026-02-02,App Issue,Medium,28,No
T3246,Koramangala,2026-02-02,App Issue,Critical,29,Yes
T3247,Koramangala,2026-02-02,Payment Issue,High,47,Yes
T3248,Koramangala,2026-02-02,App Issue,High,31,Yes
T3249,Koramangala,2026-02-02,App Issue,Low,38,No
T3250,Koramangala,2026-02-03,Rider Shortage,High,76,Yes
T3251,Koramangala,2026-02-03,Rider Shortage,Low,27,No
T3252,Koramangala,2026-02-03,Rider Shortage,Low,76,No
T3253,Koramangala,2026-02-03,Delivery Delay,High,61,Yes
T3254,Koramangala,2026-02-03,Rider No Show,High,30,Yes
T3255,Koramangala,2026-02-03,App Issue,Medium,80,No
T3256,Koramangala,2026-02-03,Delivery Delay,Low,57,No
T3257,Koramangala,2026-02-04,Payment Issue,Critical,17,Yes
T3258,Koramangala,2026-02-04,Rider Shortage,Medium,26,No
T3259,Koramangala,2026-02-04,Payment Issue,High,30,Yes
T3260,Koramangala,2026-02-04,Rider Shortage,Medium,73,No
T3261,Koramangala,2026-02-04,Rider No Show,Low,63,No
T3262,Koramangala,2026-02-05,Rider No Show,Critical,63,Yes
T3263,Koramangala,2026-02-05,Delivery Delay,Low,65,No
T3264,Koramangala,2026-02-05,Payment Issue,High,47,Yes
T3265,Koramangala,2026-02-05,App Issue,Low,44,No
T3266,Koramangala,2026-02-05,Delivery Delay,High,73,Yes
T3267,Koramangala,2026-02-05,Payment Issue,High,29,Yes
T3268,Koramangala,2026-02-05,App Issue,Medium,37,No
T3269,Koramangala,2026-02-06,App Issue,Critical,59,Yes
T3270,Koramangala,2026-02-06,Rider Shortage,Medium,76,No
T3271,Koramangala,2026-02-06,App Issue,Low,85,No
T3272,Koramangala,2026-02-06,Rider No Show,Critical,29,Yes
T3273,Koramangala,2026-02-06,Payment Issue,Medium,60,No
T3274,Koramangala,2026-02-06,Rider No Show,Medium,78,No
T3275,Koramangala,2026-02-06,Delivery Delay,Low,60,No
T3276,Koramangala,2026-02-07,Rider No Show,Low,58,No
T3277,Koramangala,2026-02-07,Delivery Delay,Critical,89,Yes
T3278,Koramangala,2026-02-08,App Issue,Low,76,No
T3279,Koramangala,2026-02-08,Rider No Show,High,66,Yes
T3280,Koramangala,2026-02-08,Rider Shortage,High,68,Yes
T3281,Koramangala,2026-02-08,Delivery Delay,Critical,71,Yes
T3282,Koramangala,2026-02-08,Rider No Show,Critical,80,Yes
T3283,Koramangala,2026-02-08,Delivery Delay,Low,36,No
T3284,Koramangala,2026-02-09,App Issue,High,47,Yes
T3285,Koramangala,2026-02-09,Rider No Show,Medium,86,No
T3286,Koramangala,2026-02-09,App Issue,Low,39,No
T3287,Koramangala,2026-02-09,Rider Shortage,Critical,60,Yes
T3288,Koramangala,2026-02-09,Rider Shortage,Medium,87,No
T3289,Koramangala,2026-02-10,Delivery Delay,Medium,71,No
T3290,Koramangala,2026-02-10,App Issue,Critical,19,Yes
T3291,Koramangala,2026-02-10,Rider Shortage,Medium,69,No
T3292,Koramangala,2026-02-11,App Issue,Critical,22,Yes
T3293,Koramangala,2026-02-11,Rider Shortage,Medium,30,No
T3294,Koramangala,2026-02-11,Rider Shortage,Low,62,No
T3295,Koramangala,2026-02-11,App Issue,Medium,75,No
T3296,Koramangala,2026-02-11,Payment Issue,Medium,29,No
T3297,Koramangala,2026-02-11,Payment Issue,Critical,79,Yes
T3298,Koramangala,2026-02-12,Delivery Delay,Low,17,No
T3299,Koramangala,2026-02-12,Payment Issue,High,68,Yes
T3300,Koramangala,2026-02-12,Rider No Show,Low,28,No
T3301,Koramangala,2026-02-12,Delivery Delay,Critical,50,Yes
T3302,Koramangala,2026-02-12,App Issue,High,81,Yes
T3303,Koramangala,2026-02-12,Delivery Delay,Low,24,No
T3304,Koramangala,2026-02-12,Delivery Delay,Medium,63,No
T3305,Koramangala,2026-02-13,App Issue,Medium,71,No
T3306,Koramangala,2026-02-13,Rider Shortage,Low,41,No
T3307,Koramangala,2026-02-14,Payment Issue,Low,19,No
T3308,Koramangala,2026-02-14,Rider Shortage,Medium,85,No
T3309,Koramangala,2026-02-14,App Issue,High,71,Yes
T3310,Koramangala,2026-02-14,Delivery Delay,Low,29,No
T3311,Koramangala,2026-02-15,Rider No Show,Critical,44,Yes
T3312,Koramangala,2026-02-15,Payment Issue,Low,34,No
T3313,Koramangala,2026-02-15,App Issue,Low,51,No
T3314,Koramangala,2026-02-15,Rider No Show,Critical,17,Yes
T3315,Koramangala,2026-02-16,App Issue,High,55,Yes
T3316,Koramangala,2026-02-16,Payment Issue,High,53,Yes
T3317,Koramangala,2026-02-17,App Issue,Critical,16,Yes
T3318,Koramangala,2026-02-17,Rider Shortage,High,37,Yes
T3319,Koramangala,2026-02-17,Rider No Show,High,37,Yes
T3320,Koramangala,2026-02-18,Delivery Delay,Critical,30,Yes
T3321,Koramangala,2026-02-18,App Issue,Medium,23,No
T3322,Koramangala,2026-02-18,App Issue,High,27,Yes
T3323,Koramangala,2026-02-18,Rider Shortage,Low,42,No
T3324,Koramangala,2026-02-19,Rider No Show,High,65,Yes
T3325,Koramangala,2026-02-19,Payment Issue,Medium,78,No
T3326,Koramangala,2026-02-19,Rider Shortage,Low,66,No
T3327,Koramangala,2026-02-19,App Issue,Low,52,No
T3328,Koramangala,2026-02-20,Payment Issue,Low,79,No
T3329,Koramangala,2026-02-20,Rider No Show,Medium,32,No
T3330,Koramangala,2026-02-20,App Issue,Low,77,No
T3331,Koramangala,2026-02-20,Delivery Delay,Critical,65,Yes
T3332,Koramangala,2026-02-20,Delivery Delay,High,23,Yes
T3333,Koramangala,2026-02-21,App Issue,Medium,54,No
T3334,Koramangala,2026-02-21,Rider Shortage,Medium,69,No
T3335,Koramangala,2026-02-21,Delivery Delay,Critical,57,Yes
T3336,Koramangala,2026-02-21,App Issue,High,58,Yes
T3337,Koramangala,2026-02-21,Rider Shortage,Critical,82,Yes
T3338,Koramangala,2026-02-21,Delivery Delay,Medium,47,No
T3339,Koramangala,2026-02-22,Rider Shortage,Critical,24,Yes
T3340,Koramangala,2026-02-22,App Issue,Critical,34,Yes
T3341,Koramangala,2026-02-22,Rider Shortage,Low,89,No
T3342,Koramangala,2026-02-22,App Issue,Medium,26,No
T3343,Koramangala,2026-02-22,Rider Shortage,High,76,Yes
T3344,Koramangala,2026-02-23,App Issue,Critical,77,Yes
T3345,Koramangala,2026-02-23,Rider Shortage,Low,39,No
T3346,Koramangala,2026-02-23,Payment Issue,Low,26,No
T3347,Koramangala,2026-02-24,Rider Shortage,High,39,Yes
T3348,Koramangala,2026-02-24,Payment Issue,High,25,Yes
T3349,Koramangala,2026-02-24,Delivery Delay,High,78,Yes
T3350,Koramangala,2026-02-24,Payment Issue,High,87,Yes
T3351,Koramangala,2026-02-24,Delivery Delay,High,64,Yes
T3352,Koramangala,2026-02-24,Delivery Delay,Critical,76,Yes
T3353,Koramangala,2026-02-25,App Issue,High,63,Yes
T3354,Koramangala,2026-02-25,Payment Issue,Low,28,No
T3355,Koramangala,2026-02-26,Payment Issue,High,39,Yes
T3356,Koramangala,2026-02-26,Rider No Show,Low,73,No
T3357,Koramangala,2026-02-27,Rider Shortage,Medium,19,No
T3358,Koramangala,2026-02-27,Rider Shortage,High,33,Yes
T3359,Koramangala,2026-02-27,Payment Issue,Low,37,No
T3360,Koramangala,2026-02-27,App Issue,Medium,23,No
T3361,Koramangala,2026-02-27,Delivery Delay,Low,64,No
T3362,Koramangala,2026-02-27,App Issue,High,30,Yes
T3363,Koramangala,2026-02-28,Delivery Delay,Critical,16,Yes
T3364,Koramangala,2026-02-28,Rider Shortage,Medium,28,No
T3365,Koramangala,2026-03-01,Delivery Delay,Critical,15,Yes
T3366,Koramangala,2026-03-01,Rider Shortage,Medium,72,No
T3367,Koramangala,2026-03-01,Rider No Show,Critical,30,Yes
T3368,Koramangala,2026-03-01,App Issue,High,61,Yes
T3369,Koramangala,2026-03-01,Rider Shortage,Low,58,No
T3370,Koramangala,2026-03-01,Rider Shortage,Medium,28,No
T3371,Koramangala,2026-03-01,Delivery Delay,Medium,38,No
T3372,Koramangala,2026-03-02,Payment Issue,Low,86,No
T3373,Koramangala,2026-03-02,Delivery Delay,Critical,48,Yes
T3374,Koramangala,2026-03-02,Delivery Delay,Critical,16,Yes
T3375,Koramangala,2026-03-02,Rider No Show,Low,41,No
T3376,Koramangala,2026-03-03,Rider Shortage,Low,86,No
T3377,Koramangala,2026-03-03,Payment Issue,Medium,37,No
T3378,Koramangala,2026-03-03,Payment Issue,Medium,82,No
T3379,Koramangala,2026-03-04,Rider Shortage,Critical,77,Yes
T3380,Koramangala,2026-03-04,App Issue,Medium,79,No
T3381,Koramangala,2026-03-04,Delivery Delay,Medium,82,No
T3382,Koramangala,2026-03-04,App Issue,Critical,77,Yes
T3383,Koramangala,2026-03-04,Rider Shortage,Low,78,No
T3384,Koramangala,2026-03-04,Rider Shortage,Low,46,No
T3385,Koramangala,2026-03-04,Delivery Delay,High,27,Yes
T3386,Koramangala,2026-03-05,Delivery Delay,Medium,80,No
T3387,Koramangala,2026-03-05,App Issue,Low,33,No
T3388,Koramangala,2026-03-05,App Issue,Low,38,No
T3389,Koramangala,2026-03-05,Delivery Delay,Medium,25,No
T3390,Koramangala,2026-03-05,App Issue,Critical,73,Yes
T3391,Koramangala,2026-03-06,App Issue,Medium,29,No
T3392,Koramangala,2026-03-06,Delivery Delay,Critical,24,Yes
T3393,Koramangala,2026-03-06,Payment Issue,Low,55,No
T3394,Koramangala,2026-03-06,App Issue,Critical,41,Yes
T3395,Koramangala,2026-03-06,Rider Shortage,Low,74,No
T3396,Koramangala,2026-03-06,Rider Shortage,High,87,Yes
T3397,Koramangala,2026-03-06,Rider Shortage,Low,66,No
T3398,Koramangala,2026-03-07,App Issue,High,79,Yes
T3399,Koramangala,2026-03-07,Delivery Delay,Medium,31,No
T3400,Koramangala,2026-03-07,Rider No Show,High,58,Yes
T3401,Koramangala,2026-03-07,Delivery Delay,Medium,24,No
T3402,Koramangala,2026-03-07,Delivery Delay,Low,77,No
T3403,Koramangala,2026-03-08,Payment Issue,Medium,61,No
T3404,Koramangala,2026-03-08,App Issue,High,52,Yes
T3405,Koramangala,2026-03-08,Rider Shortage,High,84,Yes
T3406,Koramangala,2026-03-08,Rider Shortage,Critical,67,Yes
T3407,Koramangala,2026-03-08,Payment Issue,Critical,58,Yes
T3408,Koramangala,2026-03-08,Rider No Show,High,88,Yes
T3409,Koramangala,2026-03-09,Payment Issue,Low,34,No
T3410,Koramangala,2026-03-09,App Issue,Critical,45,Yes
T3411,Koramangala,2026-03-09,Delivery Delay,Low,21,No
T3412,Koramangala,2026-03-09,Delivery Delay,Critical,72,Yes
T3413,Koramangala,2026-03-09,Delivery Delay,Medium,24,No
T3414,Koramangala,2026-03-09,Rider Shortage,High,24,Yes
T3415,Koramangala,2026-03-09,Delivery Delay,Critical,53,Yes
T3416,Koramangala,2026-03-10,Rider No Show,Critical,44,Yes
T3417,Koramangala,2026-03-10,Delivery Delay,Low,51,No
T3418,Koramangala,2026-03-10,Delivery Delay,High,81,Yes
T3419,Koramangala,2026-03-10,Rider No Show,Critical,57,Yes
T3420,Koramangala,2026-03-10,Payment Issue,Medium,66,No
T3421,Koramangala,2026-03-11,Delivery Delay,Low,70,No
T3422,Koramangala,2026-03-11,App Issue,Low,82,No
T3423,Koramangala,2026-03-11,Rider Shortage,High,23,Yes
T3424,Koramangala,2026-03-11,Rider No Show,High,37,Yes
T3425,Koramangala,2026-03-11,Delivery Delay,High,77,Yes
T3426,Koramangala,2026-03-11,Delivery Delay,Critical,75,Yes
T3427,Koramangala,2026-03-12,Rider Shortage,Critical,38,Yes
T3428,Koramangala,2026-03-12,Payment Issue,High,65,Yes
T3429,Koramangala,2026-03-12,Rider Shortage,Critical,72,Yes
T3430,Koramangala,2026-03-12,Rider Shortage,Critical,47,Yes
T3431,Koramangala,2026-03-12,Payment Issue,Critical,30,Yes
T3432,Koramangala,2026-03-13,Delivery Delay,Critical,71,Yes
T3433,Koramangala,2026-03-13,Delivery Delay,Medium,76,No
T3434,Koramangala,2026-03-13,App Issue,Critical,85,Yes
T3435,Koramangala,2026-03-13,Rider No Show,Critical,86,Yes
T3436,Koramangala,2026-03-13,Delivery Delay,Low,84,No
T3437,Koramangala,2026-03-13,Delivery Delay,Low,44,No
T3438,Koramangala,2026-03-13,Delivery Delay,Low,37,No
T3439,Koramangala,2026-03-14,Rider Shortage,High,71,Yes
T3440,Koramangala,2026-03-14,Delivery Delay,Critical,23,Yes
T3441,Koramangala,2026-03-14,Rider Shortage,High,45,Yes
T3442,Koramangala,2026-03-14,Delivery Delay,Critical,85,Yes
T3443,Koramangala,2026-03-14,Delivery Delay,Low,23,No
T3444,Koramangala,2026-03-14,App Issue,Critical,27,Yes
T3445,Koramangala,2026-03-14,Delivery Delay,Medium,72,No
T3446,Koramangala,2026-03-15,Rider No Show,Low,49,No
T3447,Koramangala,2026-03-15,Delivery Delay,Medium,35,No
T3448,Koramangala,2026-03-15,App Issue,High,78,Yes
T3449,Koramangala,2026-03-15,App Issue,Critical,66,Yes
T3450,Koramangala,2026-03-16,Delivery Delay,Critical,49,Yes
T3451,Koramangala,2026-03-16,Rider Shortage,Low,29,No
T3452,Koramangala,2026-03-16,Rider No Show,Critical,20,Yes
T3453,Koramangala,2026-03-17,Rider Shortage,High,46,Yes
T3454,Koramangala,2026-03-17,Payment Issue,Medium,66,No
T3455,Koramangala,2026-03-17,Payment Issue,Medium,42,No
T3456,Koramangala,2026-03-17,Rider Shortage,Critical,78,Yes
T3457,Koramangala,2026-03-17,Rider No Show,High,33,Yes
T3458,Koramangala,2026-03-17,Rider Shortage,Medium,29,No
T3459,Koramangala,2026-03-17,Delivery Delay,High,20,Yes
T3460,Koramangala,2026-03-18,App Issue,Critical,87,Yes
T3461,Koramangala,2026-03-18,Payment Issue,High,52,Yes
T3462,Koramangala,2026-03-18,Delivery Delay,Medium,40,No
T3463,Koramangala,2026-03-18,Payment Issue,Medium,65,No
T3464,Koramangala,2026-03-18,Payment Issue,Critical,87,Yes
T3465,Koramangala,2026-03-19,Rider Shortage,Critical,67,Yes
T3466,Koramangala,2026-03-19,Delivery Delay,Medium,70,No
T3467,Koramangala,2026-03-19,Rider No Show,Low,73,No
T3468,Koramangala,2026-03-19,Rider Shortage,Critical,84,Yes
T3469,Koramangala,2026-03-20,App Issue,Medium,72,No
T3470,Koramangala,2026-03-20,Rider Shortage,Medium,27,No
T3471,Koramangala,2026-03-20,Rider No Show,Low,57,No
T3472,Koramangala,2026-03-20,Delivery Delay,Low,65,No
T3473,Koramangala,2026-03-20,App Issue,Critical,33,Yes
T3474,Koramangala,2026-03-20,Payment Issue,High,35,Yes
T3475,Koramangala,2026-03-20,Delivery Delay,Medium,38,No
T3476,Koramangala,2026-03-21,Payment Issue,High,59,Yes
T3477,Koramangala,2026-03-21,Rider No Show,Medium,42,No
T3478,Koramangala,2026-03-21,Delivery Delay,Critical,43,Yes
T3479,Koramangala,2026-03-22,Rider No Show,Low,82,No
T3480,Koramangala,2026-03-22,Rider No Show,Medium,58,No
T3481,Koramangala,2026-03-23,Delivery Delay,Medium,75,No
T3482,Koramangala,2026-03-23,Payment Issue,Low,82,No
T3483,Koramangala,2026-03-23,Rider Shortage,Low,88,No
T3484,Koramangala,2026-03-23,App Issue,High,39,Yes
T3485,Koramangala,2026-03-23,Delivery Delay,High,81,Yes
T3486,Koramangala,2026-03-23,Payment Issue,Medium,16,No
T3487,Koramangala,2026-03-24,Delivery Delay,High,63,Yes
T3488,Koramangala,2026-03-24,Rider Shortage,High,84,Yes
T3489,Koramangala,2026-03-25,Rider Shortage,Low,86,No
T3490,Koramangala,2026-03-25,Delivery Delay,Critical,41,Yes
T3491,Koramangala,2026-03-25,Payment Issue,High,32,Yes
T3492,Koramangala,2026-03-26,Delivery Delay,High,15,Yes
T3493,Koramangala,2026-03-26,Payment Issue,High,75,Yes
T3494,Koramangala,2026-03-26,Rider Shortage,High,17,Yes
T3495,Koramangala,2026-03-26,Delivery Delay,High,82,Yes
T3496,Koramangala,2026-03-26,Delivery Delay,Medium,55,No
T3497,Koramangala,2026-03-26,Rider No Show,Critical,51,Yes
T3498,Koramangala,2026-03-26,Payment Issue,Medium,65,No
T3499,Koramangala,2026-03-27,App Issue,High,70,Yes
T3500,Koramangala,2026-03-27,Delivery Delay,High,61,Yes
T3501,Koramangala,2026-03-27,Delivery Delay,Medium,24,No
T3502,Koramangala,2026-03-27,Payment Issue,Medium,63,No
T3503,Koramangala,2026-03-27,App Issue,Critical,55,Yes
T3504,Koramangala,2026-03-27,Rider Shortage,Critical,44,Yes
T3505,Koramangala,2026-03-27,Rider No Show,Critical,19,Yes
T3506,Koramangala,2026-03-28,Rider Shortage,High,45,Yes
T3507,Koramangala,2026-03-28,Rider No Show,Medium,66,No
T3508,Koramangala,2026-03-28,Rider Shortage,Medium,37,No
T3509,Koramangala,2026-03-28,Rider No Show,High,62,Yes
T3510,Koramangala,2026-03-29,Delivery Delay,High,54,Yes
T3511,Koramangala,2026-03-29,Rider Shortage,Medium,20,No
T3512,Koramangala,2026-03-29,Delivery Delay,Low,52,No
T3513,Koramangala,2026-03-29,Rider No Show,Low,55,No
T3514,Koramangala,2026-03-29,Payment Issue,High,41,Yes
T3515,Koramangala,2026-03-29,Delivery Delay,Medium,89,No
T3516,Koramangala,2026-03-30,Rider No Show,High,71,Yes
T3517,Koramangala,2026-03-30,Rider No Show,Critical,31,Yes
T3518,Koramangala,2026-03-30,Rider Shortage,Medium,85,No
T3519,Koramangala,2026-03-30,App Issue,High,61,Yes
T3520,Koramangala,2026-03-30,Payment Issue,Low,27,No
T3521,Koramangala,2026-03-30,Rider No Show,Low,25,No
T3522,Koramangala,2026-03-31,Delivery Delay,Critical,38,Yes
T3523,Koramangala,2026-03-31,App Issue,Low,87,No
T3524,Koramangala,2026-03-31,Rider No Show,Low,18,No
T3525,Koramangala,2026-03-31,Rider Shortage,Critical,60,Yes
T3526,Koramangala,2026-03-31,Rider Shortage,Medium,32,No
T3527,Koramangala,2026-04-01,App Issue,Low,47,No
T3528,Koramangala,2026-04-01,Payment Issue,Medium,24,No
T3529,Koramangala,2026-04-01,Rider Shortage,Low,87,No
T3530,Koramangala,2026-04-01,App Issue,Critical,73,Yes
T3531,Koramangala,2026-04-02,Rider No Show,Low,74,No
T3532,Koramangala,2026-04-02,Payment Issue,High,17,Yes
T3533,Koramangala,2026-04-02,Rider Shortage,High,69,Yes
T3534,Koramangala,2026-04-02,Rider Shortage,Critical,28,Yes
T3535,Koramangala,2026-04-02,Payment Issue,Critical,72,Yes
T3536,Koramangala,2026-04-03,App Issue,Medium,29,No
T3537,Koramangala,2026-04-03,Payment Issue,Medium,16,No
T3538,Koramangala,2026-04-04,App Issue,Medium,78,No
T3539,Koramangala,2026-04-04,Rider Shortage,Critical,85,Yes
T3540,Koramangala,2026-04-04,Delivery Delay,High,38,Yes
T3541,Koramangala,2026-04-04,Delivery Delay,Critical,41,Yes
T3542,Koramangala,2026-04-04,Rider Shortage,Critical,51,Yes
T3543,Koramangala,2026-04-04,Rider Shortage,High,53,Yes
T3544,Koramangala,2026-04-04,Delivery Delay,Medium,77,No
T3545,Koramangala,2026-04-05,App Issue,Low,79,No
T3546,Koramangala,2026-04-05,Rider Shortage,Critical,18,Yes
T3547,Koramangala,2026-04-05,Rider Shortage,Low,43,No
T3548,Koramangala,2026-04-06,App Issue,Critical,15,Yes
T3549,Koramangala,2026-04-06,Rider Shortage,High,64,Yes
T3550,Koramangala,2026-04-07,Rider Shortage,Critical,25,Yes
T3551,Koramangala,2026-04-07,Rider No Show,Low,88,No
T3552,Koramangala,2026-04-07,Payment Issue,Low,73,No
T3553,Koramangala,2026-04-07,Rider Shortage,Low,76,No
T3554,Koramangala,2026-04-07,Payment Issue,Critical,50,Yes
T3555,Koramangala,2026-04-07,Payment Issue,Critical,70,Yes
T3556,Koramangala,2026-04-07,Rider Shortage,Medium,35,No
T3557,Koramangala,2026-04-08,App Issue,Critical,23,Yes
T3558,Koramangala,2026-04-08,Payment Issue,Critical,25,Yes
T3559,Koramangala,2026-04-08,Payment Issue,Low,89,No
T3560,Koramangala,2026-04-08,App Issue,High,84,Yes
T3561,Koramangala,2026-04-08,Rider No Show,Critical,15,Yes
T3562,Koramangala,2026-04-08,Payment Issue,Critical,84,Yes
T3563,Koramangala,2026-04-09,Payment Issue,Critical,70,Yes
T3564,Koramangala,2026-04-09,Delivery Delay,Low,45,No
T3565,Koramangala,2026-04-09,Rider Shortage,High,51,Yes
T3566,Koramangala,2026-04-09,Delivery Delay,Medium,61,No
T3567,Koramangala,2026-04-09,Delivery Delay,Critical,61,Yes
T3568,Koramangala,2026-04-09,Payment Issue,High,83,Yes
T3569,Koramangala,2026-04-10,Delivery Delay,Critical,50,Yes
T3570,Koramangala,2026-04-10,Rider Shortage,High,46,Yes
